GEO_ID,Management occupations_telework_weighted,Business and financial operations occupations_telework_weighted,Computer and mathematical occupations_telework_weighted,Architecture and engineering occupations_telework_weighted,"Life, physical, and social science occupations_telework_weighted",Community and social service occupations_telework_weighted,Legal occupations_telework_weighted,"Arts, design, entertainment, sports, and media occupations_telework_weighted",Healthcare practitioners and technical occupations_telework_weighted,Healthcare support occupations_telework_weighted,Protective service occupations_telework_weighted,Food preparation and serving related occupations_telework_weighted,Building and grounds cleaning and maintenance occupations_telework_weighted,Personal care and service occupations_telework_weighted,Sales and related occupations_telework_weighted,Office and administrative support occupations_telework_weighted,"Farming, fishing, and forestry occupations_telework_weighted",Construction and extraction occupations_telework_weighted,"Installation, maintenance, and repair occupations_telework_weighted",Production occupations_telework_weighted,teleworker_estimate,total_workers,telework_score
17037,3300.9285714285716,1745.6000000000001,1010.0,320.62857142857143,175.75,431.5,290.5,597.7674418604652,220.37209302325581,199.1111111111111,200.27586206896552,231.58823529411765,0.0,390.0,3276.5416666666665,3505.047619047619,29.058823529411764,36.9016393442623,35.907407407407405,161.8018018018018,16159.280844012224,52449.0,0.30809511800057626
17039,539.1428571428571,262.40000000000003,214.0,54.028571428571425,4.933333333333334,35.5,21.0,40.81395348837209,23.162790697674417,20.777777777777775,32.275862068965516,26.41176470588235,0.0,62.0,373.75,725.6190476190476,3.411764705882353,8.229508196721312,6.611111111111111,23.333333333333332,2477.4016756095307,8119.0,0.30513630688625826
17041,539.1428571428571,267.2,123.0,26.57142857142857,39.46666666666667,74.0,17.5,83.51162790697674,34.7906976744186,22.22222222222222,17.103448275862068,33.23529411764706,0.0,43.0,462.04166666666663,781.7142857142857,8.588235294117647,10.196721311475411,7.018518518518518,53.69369369369369,2643.9973637768367,9382.0,0.28181596288390925
17043,40747.57142857143,31088.0,23929.0,5361.228571428571,2701.0,3362.5,5816.125,6176.720930232558,2864.279069767442,1100.3333333333333,929.3793103448276,1273.0588235294117,0.0,3166.0,31285.583333333332,37116.95238095238,22.11764705882353,249.55737704918033,213.2222222222222,1034.8198198198197,198437.4492476433,489858.0,0.40509178016413594
17045,516.0178571428571,140.8,58.0,53.14285714285714,33.300000000000004,64.5,13.125,17.58139534883721,47.44186046511628,45.888888888888886,30.068965517241377,24.588235294117645,0.0,48.0,238.87499999999997,600.7619047619047,12.705882352941176,5.295081967213115,5.333333333333333,54.729729729729726,2010.1559919450376,8306.0,0.24201252009933033
17047,158.57142857142856,53.6,23.0,11.957142857142857,6.166666666666667,22.5,2.625,24.488372093023255,22.41860465116279,9.444444444444445,6.896551724137931,7.823529411764706,0.0,16.5,119.70833333333333,178.53968253968253,5.235294117647059,3.0819672131147544,3.6296296296296293,21.216216216216214,697.4028634693949,3043.0,0.22918266955944624
17049,1039.3035714285713,513.6,300.0,137.28571428571428,49.333333333333336,143.5,69.125,153.8372093023256,94.23255813953489,61.11111111111111,28.0,59.64705882352941,0.0,105.0,1045.9583333333333,1105.015873015873,15.529411764705882,16.016393442622952,14.148148148148147,70.990990990991,5021.634707119795,17344.0,0.28953152139758964
17051,472.4107142857143,111.2,25.0,25.685714285714283,8.633333333333333,72.5,1.75,30.13953488372093,56.93023255813954,41.11111111111111,44.13793103448276,36.529411764705884,0.0,53.5,478.8333333333333,519.3333333333333,12.647058823529411,9.442622950819672,5.7407407407407405,50.27027027027027,2055.7953427089487,8627.0,0.23829782574579214
17053,466.4642857142857,170.4,190.0,17.271428571428572,9.25,66.0,13.125,19.46511627906977,30.41860465116279,25.0,6.206896551724138,14.176470588235293,0.0,67.5,275.7083333333333,412.57142857142856,6.0,6.032786885245902,6.092592592592593,20.99099099099099,1822.6739347294977,6264.0,0.29097604321990705
17055,781.625,404.8,66.0,65.98571428571428,31.450000000000003,99.5,28.0,81.62790697674419,91.81395348837209,68.66666666666666,59.310344827586206,50.529411764705884,0.0,95.25,853.1249999999999,997.6507936507936,9.882352941176471,17.885245901639344,14.425925925925926,68.28828828828829,3885.816604717613,15528.0,0.2502457885572909
17057,872.1428571428571,324.0,176.0,98.31428571428572,89.41666666666667,112.5,28.875,77.86046511627907,109.02325581395348,74.55555555555556,47.44827586206897,53.0,0.0,100.0,580.125,926.4761904761904,6.88235294117647,14.885245901639346,12.518518518518517,56.35135135135135,3760.3750210605426,15077.0,0.2494113564409725
17059,175.08928571428572,25.6,2.0,18.599999999999998,9.866666666666667,6.0,3.5,3.1395348837209305,16.372093023255815,20.777777777777775,5.241379310344827,3.8823529411764706,0.0,13.5,95.875,130.28571428571428,2.4705882352941178,2.819672131147541,1.574074074074074,5.225225225225225,541.8193642686834,2139.0,0.2533049856328581
17061,362.73214285714283,47.2,26.0,14.614285714285714,19.733333333333334,23.0,19.25,28.25581395348837,39.16279069767442,52.0,23.03448275862069,22.764705882352942,0.0,40.25,264.875,405.3333333333333,5.529411764705882,6.0983606557377055,3.185185185185185,26.98198198198198,1430.0008281178425,6026.0,0.23730514904046507
17063,1511.0535714285713,764.0,240.0,197.5142857142857,68.45,193.0,70.0,143.7906976744186,119.53488372093022,74.1111111111111,82.62068965517241,78.0,0.0,147.25,1272.375,1778.7619047619046,4.176470588235294,38.032786885245905,17.35185185185185,70.58558558558558,6870.608838977312,25041.0,0.2743743795765869
17065,276.8392857142857,114.4,23.0,9.742857142857142,13.566666666666666,39.5,6.125,8.790697674418604,22.232558139534884,14.0,11.448275862068966,6.88235294117647,0.0,20.0,146.79166666666666,162.25396825396825,4.647058823529412,4.901639344262295,4.092592592592593,14.234234234234233,903.4488540562619,3635.0,0.2485416379797144
17067,496.19642857142856,227.20000000000002,24.0,38.08571428571428,28.366666666666667,62.0,32.375,37.674418604651166,57.116279069767444,31.555555555555554,8.96551724137931,19.470588235294116,0.0,40.0,431.16666666666663,562.7619047619047,6.529411764705882,9.163934426229508,7.9074074074074066,35.81081081081081,2156.346304068182,8127.0,0.26533115590847567
17069,52.19642857142857,7.2,46.0,3.0999999999999996,6.783333333333333,5.0,0.0,0.0,11.255813953488373,10.888888888888888,2.206896551724138,5.529411764705882,0.0,15.5,44.416666666666664,76.6031746031746,0.6470588235294118,2.836065573770492,1.7407407407407407,4.504504504504505,296.40898397595555,1379.0,0.2149448759796632
17071,194.25,20.8,22.0,23.914285714285715,20.96666666666667,27.0,20.125,6.279069767441861,17.488372093023255,16.333333333333332,8.96551724137931,6.9411764705882355,0.0,22.75,91.54166666666666,191.8095238095238,5.352941176470588,4.180327868852459,3.0555555555555554,16.306306306306304,720.0597426700938,3262.0,0.22074179726244444
17073,1384.857142857143,738.4000000000001,339.0,150.12857142857143,90.03333333333333,128.5,60.375,99.83720930232558,124.55813953488372,63.666666666666664,61.10344827586207,78.76470588235294,0.0,113.5,1383.4166666666665,1616.5079365079364,11.058823529411764,21.836065573770494,17.925925925925924,113.1081081081081,6596.5777435929585,22904.0,0.2880098560772336
17075,873.4642857142857,327.20000000000005,23.0,45.614285714285714,31.450000000000003,104.0,14.875,45.2093023255814,76.93023255813954,71.33333333333333,20.0,48.05882352941176,0.0,84.0,623.4583333333333,920.4444444444443,20.11764705882353,12.524590163934427,11.777777777777777,44.59459459459459,3398.0526505479456,13260.0,0.25626339747722066
17077,1215.7142857142858,538.4,394.0,52.699999999999996,275.65000000000003,243.5,186.375,271.25581395348837,169.11627906976744,97.44444444444444,88.9655172413793,104.05882352941177,0.0,183.75,1200.3333333333333,1928.3492063492063,15.882352941176471,14.836065573770492,10.648148148148147,59.95495495495495,7050.934225253367,25059.0,0.28137332795615816
17079,323.75,98.4,29.0,26.57142857142857,7.4,42.5,28.0,2.511627906976744,16.372093023255815,20.555555555555554,6.758620689655173,21.0,0.0,21.5,182.0,421.6190476190476,5.823529411764706,4.213114754098361,2.1666666666666665,20.315315315315313,1280.4569995137645,4438.0,0.28852118060247056
17081,810.6964285714286,305.6,95.0,108.5,32.06666666666667,206.0,65.625,70.95348837209302,113.11627906976744,78.33333333333333,44.82758620689655,50.35294117647059,0.0,104.75,814.125,1162.920634920635,3.5294117647058822,11.77049180327869,12.185185185185185,75.58558558558558,4165.938032656046,16150.0,0.2579528193595075
17083,833.1607142857142,232.0,217.0,34.98571428571429,83.86666666666667,91.5,55.125,60.906976744186046,82.6046511627907,43.11111111111111,17.241379310344826,49.588235294117645,0.0,77.0,539.5,583.8730158730158,7.705882352941177,7.8196721311475414,7.962962962962963,34.729729729729726,3059.6817119104426,10675.0,0.28662123764969016
17085,718.8571428571429,360.8,94.0,67.31428571428572,14.8,47.5,13.125,77.86046511627907,53.48837209302326,29.666666666666664,16.96551724137931,45.23529411764706,0.0,60.0,566.0416666666666,800.4126984126983,14.411764705882353,8.655737704918034,7.222222222222221,45.04504504504504,3041.4018785638564,10723.0,0.2836334867633924
17087,241.82142857142856,179.20000000000002,20.0,19.04285714285714,11.716666666666667,74.0,5.25,32.651162790697676,35.25581395348837,20.777777777777775,25.79310344827586,9.529411764705882,0.0,12.5,143.54166666666666,301.58730158730157,1.4117647058823528,3.8032786885245904,1.6481481481481481,8.73873873873874,1148.26912065116,3878.0,0.2960982776305209
17089,18838.946428571428,11204.800000000001,7320.0,2175.7571428571428,1211.75,1911.5,1656.375,2767.813953488372,1109.7674418604652,708.1111111111111,574.3448275862069,865.5882352941177,0.0,1816.25,16128.124999999998,19114.603174603173,33.35294117647059,206.4426229508197,138.1851851851852,978.3333333333333,88760.04639801783,266113.0,0.3335426920068461
17091,2496.1785714285716,1506.4,695.0,212.57142857142856,221.38333333333335,508.5,126.875,356.0232558139535,340.09302325581393,169.55555555555554,148.41379310344828,183.05882352941177,0.0,323.25,2432.083333333333,3730.031746031746,18.823529411764707,37.049180327868854,35.68518518518518,222.25225225225225,13763.228011133666,50539.0,0.27232885516400535
17093,4607.160714285714,2702.4,1335.0,698.8285714285714,112.85000000000001,641.5,275.625,567.6279069767442,340.93023255813955,194.77777777777777,240.13793103448276,130.35294117647058,0.0,479.25,4295.416666666666,5424.952380952381,10.529411764705882,52.459016393442624,46.85185185185185,161.66666666666666,22318.317069533612,64083.0,0.348272038911
17095,954.7321428571429,535.2,157.0,116.02857142857142,49.333333333333336,204.0,109.375,143.1627906976744,154.04651162790697,93.1111111111111,53.10344827586207,94.35294117647058,0.0,148.0,1174.875,1335.4285714285713,9.941176470588236,15.590163934426231,12.703703703703702,78.1981981981982,5438.182664243561,21236.0,0.25608319194968737
17097,29837.85714285714,19313.600000000002,15813.0,2640.7571428571428,2445.7000000000003,2123.0,5024.25,4003.5348837209303,1687.4418604651162,880.3333333333333,722.4827586206897,965.9411764705882,0.0,2613.0,23348.0,23383.26984126984,31.88235294117647,197.81967213114754,157.3148148148148,957.7477477477477,136146.93272722967,350731.0,0.38818049367529434
17099,2591.3214285714284,1161.6000000000001,416.0,374.65714285714284,209.66666666666669,273.0,342.125,242.37209302325581,286.51162790697674,200.88888888888889,188.9655172413793,189.11764705882354,0.0,357.0,2358.958333333333,3704.6984126984125,25.647058823529413,43.31147540983607,43.61111111111111,204.36936936936937,13213.821772960157,51365.0,0.25725341717044986
17101,451.2678571428571,216.8,38.0,42.957142857142856,13.566666666666666,65.0,17.5,65.93023255813954,38.883720930232556,55.33333333333333,15.310344827586206,18.58823529411765,0.0,39.5,179.29166666666666,334.1587301587301,4.117647058823529,6.081967213114755,3.8518518518518516,28.018018018018015,1634.1574145772809,6333.0,0.25803843590356557
17103,839.7678571428571,377.6,186.0,73.5142857142857,82.63333333333334,105.5,117.25,157.6046511627907,110.32558139534883,70.44444444444444,52.82758620689655,46.529411764705884,0.0,80.25,743.1666666666666,943.3650793650793,11.588235294117647,9.327868852459018,15.759259259259258,72.61261261261261,4096.066873214857,15455.0,0.26503182615430976
17105,900.5535714285714,300.8,154.0,69.52857142857142,83.86666666666667,94.0,49.875,77.23255813953489,88.37209302325581,61.0,83.86206896551724,54.411764705882355,0.0,89.0,771.875,1176.7936507936508,18.647058823529413,13.885245901639346,10.574074074074073,87.34234234234233,4185.619666293235,16284.0,0.25703879060999973
17107,791.5357142857142,383.20000000000005,249.0,44.285714285714285,51.18333333333334,112.5,51.625,84.13953488372093,60.651162790697676,37.77777777777778,50.3448275862069,41.294117647058826,0.0,113.0,614.25,915.6190476190476,10.117647058823529,9.967213114754099,9.814814814814815,53.55855855855856,3683.8644637562224,12456.0,0.29575019779674233
17109,852.9821428571429,257.6,124.0,71.3,69.06666666666666,98.0,10.5,135.0,57.76744186046511,64.44444444444444,43.03448275862069,54.88235294117647,0.0,110.75,792.4583333333333,1027.8095238095239,10.588235294117647,8.655737704918034,7.944444444444444,44.189189189189186,3840.972995304043,13464.0,0.28527725752406735
17111,13328.589285714286,7025.6,4574.0,1307.3142857142857,666.0,1014.5,1157.625,1824.6976744186047,724.1860465116279,468.55555555555554,494.8965517241379,473.5882352941176,0.0,1263.5,10730.958333333332,12115.968253968253,27.705882352941178,129.0983606557377,106.14814814814814,490.8108108108108,57923.74242420184,163471.0,0.3543365026469639
17113,5080.232142857143,5993.6,6641.0,468.09999999999997,336.7,712.0,722.75,1145.9302325581396,401.5813953488372,283.77777777777777,184.82758620689654,359.05882352941177,0.0,691.75,5301.291666666666,7053.523809523809,12.352941176470589,46.49180327868853,42.81481481481481,159.36936936936937,35637.15236310803,90407.0,0.3941857639685868
17115,2461.8214285714284,1784.8000000000002,730.0,493.7857142857143,269.48333333333335,475.0,265.125,430.74418604651163,260.1860465116279,208.2222222222222,131.3103448275862,184.11764705882354,0.0,411.0,2666.625,3234.8253968253966,13.294117647058822,33.36065573770492,34.37037037037037,161.2162162162162,14249.287679653997,47876.0,0.2976290349998746
17117,1301.607142857143,525.6,322.0,75.72857142857143,96.2,215.5,84.875,236.72093023255815,112.0,86.22222222222221,41.10344827586207,75.0,0.0,131.25,960.9166666666666,1526.031746031746,14.0,18.147540983606557,19.35185185185185,72.02702702702702,5914.282147577255,20652.0,0.28637817875156185
17119,7358.375,4936.8,3479.0,976.9428571428571,527.8666666666667,877.0,1098.125,1044.2093023255813,741.3953488372093,486.77777777777777,370.7586206896552,510.8235294117647,0.0,849.5,6938.208333333333,9462.0,14.76470588235294,100.72131147540983,81.94444444444444,392.56756756756755,40247.78046555462,125733.0,0.32010514714159866
17121,636.2678571428571,283.2,182.0,52.699999999999996,22.200000000000003,174.0,71.75,38.93023255813954,133.2093023255814,100.44444444444444,62.3448275862069,59.8235294117647,0.0,135.0,761.5833333333333,980.1587301587301,7.88235294117647,10.80327868852459,11.685185185185185,96.3963963963964,3820.37947017234,16723.0,0.2284506051648831
17123,315.82142857142856,155.20000000000002,106.0,37.64285714285714,25.900000000000002,17.0,24.5,30.767441860465116,36.46511627906977,28.555555555555554,12.413793103448276,18.823529411764707,0.0,36.25,199.875,404.1269841269841,5.0588235294117645,3.9672131147540988,4.592592592592593,24.54954954954955,1487.5098848378811,5404.0,0.2752608965281053
17125,392.4642857142857,116.80000000000001,50.0,23.02857142857143,50.56666666666667,34.5,24.5,13.813953488372093,42.23255813953488,30.666666666666664,14.482758620689655,22.88235294117647,0.0,35.75,300.0833333333333,366.1269841269841,5.9411764705882355,6.163934426229509,3.888888888888889,25.405405405405403,1559.2975363173932,6162.0,0.25305055766267337
17127,312.5178571428571,104.80000000000001,65.0,25.24285714285714,10.483333333333334,74.5,7.875,15.69767441860465,33.76744186046511,22.777777777777775,18.620689655172413,25.294117647058822,0.0,39.0,407.3333333333333,401.71428571428567,2.7058823529411766,5.983606557377049,4.7407407407407405,15.045045045045045,1593.0996427218492,5617.0,0.28362108647353557
