fips,distance_traveled_from_home_percent_increase_jan_to_april,median_home_dwell_time_percent_increase_jan_to_april,median_non_home_dwell_time_percent_increase_jan_to_april,median_percentage_time_home_percent_increase_jan_to_april,percentage_completely_home_percent_increase_jan_to_april
42059,-9.053962467453214,-4.102935097147586,-297.80835881753325,16.355665467625904,21.212411836318125
42061,-29.964753435297087,-16.50124655867099,-215.2710246713488,10.824820279984856,9.427373990443993
42063,-28.993966114280678,-2.4185157860885877,-207.0914033299355,13.6834685868861,13.788657698488793
42065,-25.25573118000453,0.6529773325326473,-233.32893114985026,16.857047798602654,14.86606016690236
42067,-49.69063369958017,-11.935881496594305,-410.2085620197583,13.429590017825314,22.429336401101683
42069,-12.806825388760002,6.501816149762493,-704.8721071863582,17.502974315907313,29.74730221053893
42071,-25.922779468681373,-1.603733325991481,-598.9096573208724,18.19695359546581,30.357051415139484
42073,-50.80611699594277,2.133941925834239,-634.7378277153558,18.345705196182415,30.40817708460483
42075,-31.903844561346922,1.0739543076478213,-536.9306930693069,16.656048701068876,29.697608285883557
42077,-21.710594124442927,5.979810216030692,-1146.5072463768115,19.381614442830465,36.546249374409996
42079,-22.20682935974656,2.8585620056657532,-573.785839672323,15.702566259991576,27.100386781820784
42081,-13.635560268646158,-5.193725674274869,-372.8070175438596,16.079632465543643,18.3366748261542
42083,-46.1622235934335,4.314761554411057,-315.25423728813564,17.81274700007186,14.667484069402567
42085,-28.01667679427452,-10.168243299311271,-298.8786952089704,16.6813025978778,21.163887640921374
42087,-48.41981537950288,-12.93874874643213,-145.8283859732447,9.179650479548114,10.3988973218351
42089,-36.13210411142337,9.850386484978886,-1166.4600550964187,17.880258899676367,32.344930412406676
42091,-42.489151809656924,16.924679756111193,-4269.548286604362,22.93248512210136,48.17249239452449
42093,-50.02605426195906,6.370675557242131,-243.8136407300672,15.170187793427242,24.889158031167007
42095,-20.74247941475578,7.641129270512048,-1146.4813322589307,19.758343719706406,38.155093195135954
42097,-45.3322855805448,-1.4512827510917001,-217.2475707646811,12.942110581781446,18.11235908965732
42099,-56.279739723671405,-9.494593609524973,-348.2113316790736,16.904814244889,24.496355066205965
42101,-15.606831832606177,10.831127557492856,-1420.34845496384,15.463458110516928,25.597308488419646
42103,-43.348806779420066,10.869698785002221,-892.4576271186438,15.662650602409661,33.03927281624735
42105,-25.49826930187733,2.520202872464078,-188.88459224886137,9.943351222421017,18.04088991595618
42107,-10.235383767829218,0.9235947198181604,-401.2345679012346,15.584694754944115,24.593255095862936
42109,-28.19785991416182,1.5533528016561917,-250.27731558513588,15.605059890294406,24.472757232753075
42111,-26.86720176889662,-2.5221150267670556,-218.58655289563092,13.788592360020921,11.245022162663021
42113,9.402108296936605,-57.06574956413749,-257.47640337804273,7.1301141769743115,15.985685547737644
42115,-24.164478901326923,-18.70842419688836,-168.7394887319206,8.159499669813133,2.23444602271601
42117,-44.8000747978263,-14.115895658356648,-223.4050179211469,12.259811558720976,15.1639904501395
42119,-29.39708361231514,-14.392713247701375,-211.2348484848486,14.61644782308222,18.954193388276224
42121,-27.495431730391175,-3.8850683740416025,-281.36983136983133,13.514104526568978,18.170756758846
42123,-34.42030676632905,-10.196789884809789,-257.60169335542054,13.752717187617112,7.390337308101652
42125,-29.215293648462442,-1.8842674375033646,-690.2945736434107,20.128396112648097,35.72599546100658
42127,-45.96829606089559,-0.255993173515389,-312.904059994828,12.150399543379017,17.201710492347523
42129,-31.759221536977467,1.098920034290105,-823.4319746882562,21.087078258434822,35.77278807953157
42131,-23.521498790131588,-12.8538227280013,-178.96708286038597,9.122807017543868,17.81558944724724
42133,-37.009442017948736,1.9297452133273103,-556.6696642685853,18.522066127430108,31.350829627653283
53001,-75.2489689424405,0.7417934065048358,-146.30465141261146,12.30168034388434,16.991887983492763
53003,-6.449312471643115,-5.028014261806023,-179.85785691971256,7.703238351656569,8.287826930201529
53005,-19.627843271977717,4.007200631288231,-381.82976554536185,15.293742017879941,26.422017928564774
53007,-3.4634849006335586,1.2970816787775707,-225.5051749630359,13.212948689715908,17.865641493943723
53009,-28.529553485383865,-3.4171427591058015,-183.0899830220713,8.303651735923717,14.349776227609853
53011,-11.969493016822257,6.09832045241798,-604.4767441860466,15.588809822798948,30.253486104149996
53013,-164.01012031049868,7.715751908098675,-73.9069690992768,5.8511028064776145,2.2044827175276005
53015,-6.7595988479310405,1.2308766263803606,-321.10842726784756,12.748862343572254,19.720337154025017
53017,-20.01459015776196,-6.928427603880667,-195.2742837176799,9.884702944848344,15.796766125139797
53019,-63.326664489084884,-75.98536036036037,28.688939508985044,-18.244450114825185,-19.674259321340383
53021,-12.379556035702366,0.17994765977952515,-295.2021031876438,13.227111785533635,24.477211689577167
53023,6.740893095752802,10.740362331480988,-28.44435250310302,4.342076261847047,-6.861145929463705
53025,-13.139146660434578,-2.7772376693240033,-207.86270904474216,12.048103880773207,17.06797531437744
53027,-12.311606319020473,2.041095549640518,-312.6598465473146,11.856799547639236,19.436108274065425
53029,-34.99593960008001,1.6833905735016574,-498.3333333333333,12.447944006999103,26.040812367968037
53031,-66.25984592746475,2.9075131369586455,-217.20720720720715,10.527435133985543,15.798020773210544
53033,-28.31875196814203,14.50305592674538,-1690.2888888888892,18.766323024054994,37.05505489660686
53035,-21.136741524900714,6.656219069613986,-588.8068880688808,14.942769402568384,27.658473630227785
53037,24.996773272990573,-10.964164280121434,-205.86271948918883,10.430629381403598,10.262039226935835
53039,-129.51340364167694,14.19944161204176,-384.5290172061826,13.717595535777374,16.60495897314384
53041,-15.786066617447228,-0.060018160476595514,-197.45191881591785,10.28242289111855,14.923603881621233
53043,-48.040244717790955,-3.178618876671301,-131.03640416047548,7.795269602251127,11.978706554677347
53045,-39.24899569038395,6.510898190172022,-318.6274509803921,11.277297942560216,20.042322874679872
53047,-52.87460663277657,-16.942061527242018,-35.99572751008781,0.3707545719993653,-14.447451903170826
53049,-63.7120009407891,8.22202281758749,-198.23731728288908,8.111654962048643,5.178302755857243
53051,-58.41102868754239,-11.647214506822303,-78.4884488448845,1.928538049534503,-0.05759096577553155
53053,-12.003286737086217,6.497743406893443,-441.7858206732202,15.41666666666667,28.191430794790957
53055,-44.50862537902656,27.92071515775242,-315.39358077819617,20.578537170263765,32.87708535981715
53057,-14.772939405493851,2.4939063502245076,-399.8330765279917,14.432730923694779,23.400133939801314
53059,-35.46309087852412,8.498105225331162,-454.66280612860413,14.950419527078552,19.235621139634944
53061,-25.76770943262628,12.078749591547751,-1040.8519153802174,17.304773730684325,34.9265246586906
53063,-1.227499711832748,-1.2758143749701982,-355.52486187845307,14.25056167754359,23.394561983055812
53065,-49.90399214560177,-9.899193648062708,-136.99874686716794,8.09408127208481,9.22353642562093
53067,-5.984234063518542,7.315828855179912,-783.1857402361491,16.2256025560881,31.294247137005986
53069,-176.17759218176806,-15.394926332114744,-25.990597716588308,-8.609656777196047,-7.951071583234197
53071,-2.3230033730043314,-1.4444857745095139,-222.8328611898017,11.378451622354072,17.267908177885634
53073,-12.22240889673271,6.331262331041751,-467.4934725848565,13.822255098805869,21.889791080011577
53075,-52.63189403886014,-56.47817349559004,-72.40302937263331,-2.61747913921828,-12.862748727391777
53077,-21.280691733126382,1.288189694482441,-223.17542846139037,12.781927357937889,17.598352094174153
